,Timestamp,"//*[@data-chathost=""daffodilnicki""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC",class namelst_bage_SEL,"xpath//*[@id=""mls_models""]/div/div[16]/a/span[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[22]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC",class namelsti_box_SEL,"xpath//*[@id=""mls_models""]/div/div[22]/div/div[2]_SEL","//*[@data-chathost=""BugaGirls""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[9]/a/span[4]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_column"")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_title"")][1]_RELOC",class namefooter_title_SEL,xpath//html/body/div/footer/div/div[4]/p_SEL,"//*[@data-chathost=""OlgaSaphire""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[50]/a/span[5]_SEL","//*[@data-chathost=""ERIKATHEDOLL1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[65]/a/span[5]_SEL","//*[@data-chathost=""Erika-Foxy""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[51]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[11]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[11]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" login"")]_RELOC",class namelogin_SEL,idheader_login_SEL,"xpath//*[@id=""header_login""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsts_item"")][1]_RELOC",class namelsts_item_SEL,"xpath//*[@id=""mls_models""]/div/div/div/div[2]/div_SEL","//*[@data-chathost=""CindyRoss""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[14]/a/span[5]_SEL","//*[@data-chathost=""Secret-Girl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[12]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[20]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[20]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[72]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_tags"")][1]_RELOC",class namelst_tags_SEL,"xpath//*[@id=""mls_models""]/div/div[72]/div[2]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_column"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_list"")][1]/li[7]_RELOC",xpath//html/body/div/footer/div/div[2]/ul/li[7]_SEL,"//*[@data-type=""male""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_item"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_text"")][1]_RELOC",class nameltip_text_SEL,xpath//html/body/div/div[6]/div/div/div/div/div/ul/li[4]/div/div/div/span[2]_SEL,"//*[@title=""Telegram""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_sn_icon"")][1]_RELOC",class namefooter_sn_icon_SEL,xpath//html/body/div/footer/div/div[4]/a[4]/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[17]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[17]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsts_item"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[3]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[63]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_topic"")][2]_RELOC",class namelst_topic_SEL,"xpath//*[@id=""mls_models""]/div/div[63]/div[3]_SEL"
178,20220823130736,0,72,0,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,42,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
179,20220824011604,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,46,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
180,20220826050958,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,45,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
181,20220828043426,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,1,1,1,3,1,1,1,1,0,0,43,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
182,20220829232254,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,41,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
183,20220830130630,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,25,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
184,20220901213952,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
185,20220904004436,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,52,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
186,20220905233946,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,40,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
187,20220906140647,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,29,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
188,20220908225244,0,72,1,1,0,1,1,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,51,0,1,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,0,0,144,1
189,20220910060203,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,3,1,1,1,1,0,0,47,0,1,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,2,0,144,1
190,20220911051833,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,3,1,1,1,1,0,0,46,0,0,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,0,0,144,1
191,20220913125125,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,30,0,1,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,0,0,144,1
192,20220915223827,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,52,0,1,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,0,0,144,1
193,20220917062232,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,3,1,1,1,1,0,0,43,0,0,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,1,0,144,1
194,20220918120042,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,0,0,144,1
195,20220919073652,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,36,0,0,0,1,1,1,1,144,1,1,1,1,10,0,1,4,2,1,1,0,0,0,144,1
