,0
384,20210710195014
385,20210711200726
386,20210713132427
387,20210714023105
388,20210715171925
389,20210716210929
390,20210717220838
391,20210720072230
392,20210721193933
393,20210722195432
394,20210723205135
395,20210726172820
396,20210727135205
397,20210729145409
398,20210801210716
399,20210803201909
400,20210804053407
401,20210806223758
402,20210807140901
403,20210808071551
404,20210810142255
405,20210811183308
406,20210812225751
407,20210813080844
408,20210815184723
409,20210817155536
410,20210818201010
411,20210820223518
412,20210821223457
413,20210822031215
414,20210823141157
415,20210824073431
416,20210827143709
417,20210830091918
418,20210831033354
419,20210902075928
420,20210903235234
421,20210905113828
422,20210906170112
423,20210907191327
424,20210908173143
425,20210909064101
426,20210910152754
427,20210911212153
428,20210912073420
429,20210913104839
430,20210914190636
431,20210915083814
432,20210917203859
433,20210918131655
434,20210919144933
435,20210920231359
436,20210921130607
437,20210928095012
438,20210929235220
439,20211002203914
440,20211003182455
441,20211004013136
442,20211005075045
443,20211006122821
444,20211007063543
445,20211009160638
446,20211011222057
447,20211014224940
448,20211015111005
449,20211017094755
450,20211018210929
451,20211020142430
452,20211022221936
453,20211023110321
454,20211025051211
455,20211026161028
456,20211027175628
457,20211030091451
458,20211102225215
459,20211103174601
460,20211105072638
461,20211107163052
462,20211108000437
463,20211111042206
464,20211112111257
465,20211115200352
466,20211117195258
467,20211119212050
468,20211120105439
469,20211121162038
470,20211122113636
471,20211124224829
472,20211125070810
473,20211126004112
474,20211127205217
475,20211128201830
476,20211129013813
477,20211130102608
478,20211201145454
479,20211204032202
480,20211205004632
481,20211206054712
482,20211207192641
483,20211208154919
484,20211209075517
485,20211210120644
486,20211211042947
487,20211213233643
488,20211215150407
489,20211216100846
490,20211218124406
491,20211219202032
492,20211220104831
493,20211222172359
494,20211223023013
495,20211227131238
496,20211228232609
497,20211229232159
498,20211230231200
499,20211231231121
500,20220101231133
501,20220102231140
502,20220103231201
503,20220104111115
504,20220105231926
505,20220106231301
506,20220107233438
507,20220108231135
508,20220109231120
509,20220110205318
510,20220111111115
511,20220112231138
512,20220113112947
513,20220115023655
514,20220118225403
515,20220119131954
516,20220120195805
517,20220121200103
518,20220122052809
519,20220123150323
520,20220125085357
521,20220126232442
522,20220127200555
523,20220128123205
524,20220129154707
525,20220130163617
526,20220131111312
527,20220201235517
528,20220202113922
529,20220203173926
530,20220204171311
531,20220206111152
532,20220209215242
533,20220210074117
534,20220212231111
535,20220213034007
536,20220215004742
537,20220217171523
538,20220218222532
539,20220219113116
540,20220220172014
541,20220222012319
542,20220227131538
543,20220304234811
544,20220305172607
545,20220306233637
546,20220307175503
547,20220308172523
548,20220309024451
549,20220310182728
550,20220311173647
551,20220312184326
552,20220313175240
553,20220315153557
554,20220316093940
555,20220317191112
556,20220318190956
557,20220320065348
558,20220322080724
559,20220323232458
560,20220324202211
561,20220325200842
562,20220326220739
563,20220327075404
564,20220328115451
565,20220329114121
566,20220330214142
567,20220331120752
568,20220401161135
569,20220402230946
570,20220403073837
571,20220404234332
572,20220405195312
573,20220406211905
574,20220407202723
575,20220408221129
576,20220409112631
577,20220410070331
578,20220411234554
579,20220412235321
580,20220413232552
581,20220415205519
582,20220416111338
583,20220418130532
584,20220419142305
585,20220421151848
586,20220422235342
587,20220423200529
588,20220424165758
589,20220425170743
590,20220426004830
591,20220427201408
592,20220428191055
593,20220429013957
594,20220430043518
595,20220501124723
596,20220502132450
597,20220503212154
598,20220504192712
599,20220505124713
600,20220506124723
601,20220507200930
602,20220508124735
603,20220509183503
604,20220511020717
605,20220512172802
606,20220513124711
607,20220514124720
608,20220515124728
609,20220516181254
610,20220517124651
611,20220518185348
612,20220519124642
613,20220520124649
614,20220521124652
615,20220522124944
616,20220523124643
617,20220524124725
618,20220525124841
619,20220526185651
620,20220527124726
621,20220528124651
622,20220529124740
623,20220530223109
624,20220531124632
625,20220601124643
626,20220602124630
627,20220603124628
628,20220604195146
629,20220605124652
630,20220607124640
631,20220608150505
632,20220610180136
633,20220611124639
634,20220612124656
635,20220614195745
636,20220616170722
637,20220618135719
638,20220619124450
639,20220621185320
640,20220622021154
641,20220623154000
642,20220624231550
643,20220625085659
644,20220627124051
645,20220628124106
646,20220629143748
647,20220630124052
648,20220701103837
649,20220702004058
650,20220703124101
651,20220704153418
652,20220705124156
653,20220706123443
654,20220707141450
655,20220708214032
656,20220709124149
657,20220710124116
658,20220711232354
659,20220712104130
660,20220713195010
661,20220714072547
662,20220715103545
663,20220718052756
664,20220725015142
665,20220729000931
666,20220730203630
667,20220801195353
668,20220802114905
669,20220803204927
670,20220804225353
671,20220805221836
672,20220807115838
673,20220808181802
674,20220810195109
675,20220811080537
676,20220812124121
677,20220813013601
678,20220814190935
679,20220815200731
680,20220816124038
681,20220817173048
682,20220818124046
683,20220819151059
684,20220820185051
685,20220821153447
686,20220822124030
687,20220823124053
688,20220824235112
689,20220825124032
690,20220826124030
691,20220827124038
692,20220828144846
693,20220829145923
694,20220831233303
695,20220901215423
696,20220902194043
697,20220903125141
698,20220904222359
699,20220905190830
700,20220906170959
701,20220907004500
702,20220908223322
703,20220909124045
704,20220910124039
705,20220911124017
706,20220912124027
707,20220913124046
708,20220914104719
709,20220915221010
710,20220916124128
711,20220917124113
712,20220918124108
713,20220919235331
714,20220920124022
715,20220923074002
