,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-12 "")][2]/p[1]_RELOC","xpath//*[@id=""lang_en""]/div[3]/div/div/div[2]/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-3 "")]_RELOC",class namehome-section-3_SEL,"xpath//*[@id=""lang_en""]/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-4 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-6 "")][2]_RELOC",class namecol-sm-6_SEL,"xpath//*[@id=""lang_en""]/div[2]/div[4]/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-2-list "")]/li[1]/p[1]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div[2]/div/div/div/ul/li/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-4-1 "")]/p[1]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div[4]/div/div/div/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" header "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC",class namecontainer_SEL,"xpath//*[@id=""lang_en""]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" exts "")]_RELOC",class nameexts_SEL,"xpath//*[@id=""lang_en""]/div[2]/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-12 "")][2]_RELOC",class namecol-sm-12_SEL,"xpath//*[@id=""lang_en""]/div[3]/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ddlanguage "")]/li[1]_RELOC","xpath//*[@id=""bs-navbar-collapse""]/ul/li[3]/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-2-list "")]/li[4]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div[2]/div/div/div/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-4 "")]_RELOC",class namehome-section-4_SEL,"xpath//*[@id=""lang_en""]/div[2]/div[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" exts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-4 "")][3]_RELOC",class namecol-sm-4_SEL,"xpath//*[@id=""lang_en""]/div[2]/div/div/div/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" container-width "")]_RELOC",class namecontainer-width_SEL,"xpath//*[@id=""lang_en""]/div/div/div/div[2]/nav/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-3 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-12 "")][1]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hidden-xs "")]_RELOC","xpath//*[@id=""lang_en""]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" exts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-4 "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ext-block "")][1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ext-block-content "")][1]/p[1]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div/div/div/div[2]/div[3]/div/a/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-4-1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" title "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" title-border "")][1]_RELOC",class nametitle-border_SEL,"xpath//*[@id=""lang_en""]/div[2]/div[4]/div/div/div/div/div/span_SEL","//button[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon-bar "")][2]_RELOC",class nameicon-bar_SEL,"xpath//*[@id=""lang_en""]/div/div/div/div[2]/nav/div/div/button/span[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section-4 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-6 "")][1]_RELOC","xpath//*[@id=""lang_en""]/div[2]/div[4]/div/div/div_SEL"
81,20201213134656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,20201214065929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20201216085138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20201217004055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,20201219163635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,20201222181833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,20201227134149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20210101222244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,20210107014901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,20210112062800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,20210118002742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20210124013228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,20210130183721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,20210201143855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20210203044650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,20210204151020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,20210206080249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20210208190830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,20210212055359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20210224221050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20210226094433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20210227020347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,20210305004052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,20210308204639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,20210402125219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,20210410205346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,20210416104232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,20210422231437,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,20210423115208,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,20210425120800,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,20210427123135,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,20210503115243,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,20210507133158,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,20210509081045,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,20210511092910,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,20210512080021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,20210519061120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,20210613210259,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
119,20210629163154,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
120,20210711184526,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
121,20210714044900,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
122,20210715144655,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
123,20210727061855,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
124,20210729160634,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
125,20210810181333,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
126,20210811184126,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
127,20210815080308,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
128,20210818200504,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
129,20210827193559,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
130,20210828024816,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
131,20210831143614,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
132,20210910025540,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
133,20210918013305,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
134,20210921061036,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
135,20210922230733,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
136,20210926234901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,20210928042647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,20211005115448,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
139,20211006063756,1,1,1,1,1,1,2,1,1,4,1,2,1,7,7,1,1,2,1,6,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,9,1,1,1,6,2,1,3,1,1,2
