,Timestamp,"//*[@data-secondary-navtabs=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15cmq0k "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]_RELOC",class namecss-3fig1q_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li[5]/div[2]/div_SEL","//*[@id=""android-appstore""]_RELOC",idandroid-appstore_SEL,class namecss-3h5xh3_SEL,"xpath//*[@id=""android-appstore""]_SEL","//*[@color=""#4A4A4A""]_RELOC",class namecss-rsn2zi_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[2]/div/div/div/div[2]/div[2]/span_SEL","//*[@data-secondary-navbars=""true""]/li[5]_RELOC",class namecss-lhy16g_SEL,"xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eyeuakq1 "")]_RELOC",class namecss-133bv9i_SEL,"xpath//*[@id=""__next""]/div_SEL","//*[@data-secondary-navbars=""true""]/li[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1gmj4we "")][1]_RELOC",class namecss-1gmj4we_SEL,"xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[5]/div[2]/div/div_SEL","//*[@data-secondary-navbars=""true""]/li[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-x94a7s "")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15em6we "")][6]_RELOC",class namecss-15em6we_SEL,"xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[2]/div[2]/div/div[2]/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" e1cf83wn1 "")]_RELOC",class namecss-w6rfz6_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" e1poqtzi8 "")]_RELOC",class namecss-op6gf6_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[4]/section/div/div[3]/div_SEL","//*[@id=""__next""]_RELOC",id__next_SEL,"xpath//*[@id=""__next""]_SEL","//*[@data-linkid=""74qg7q""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1eg9qtk "")][7]_RELOC",class namecss-1eg9qtk_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[4]/section/div/div[2]/ul/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ej78dbk1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1w5ucwd "")][4]_RELOC",class namecss-1w5ucwd_SEL,"xpath//*[@id=""__next""]/div/div[3]/footer/div/ul/li[4]_SEL","//*[@data-secondary-navbars=""true""]/li[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-x94a7s "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-1ftrdo3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15em6we "")][1]_RELOC","xpath//*[@id=""__next""]/div/div/div/header/div/div/nav/ul/li[5]/div[2]/div/div[2]/div/ul/li_SEL","//*[@id=""wm-media-button""]_RELOC",idwm-media-button_SEL,"xpath//*[@id=""wm-media-button""]_SEL","//*[@data-secondary-navtabs=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15cmq0k "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-x94a7s "")][1]_RELOC",class namecss-x94a7s_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li[2]/div[2]/div/div[2]/div_SEL","//*[@data-account-icon-signedin=""true""]_RELOC",class namecss-ki1d0c_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[4]/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" e1h4cv3f3 "")]_RELOC",class namecss-11thu7r_SEL,"xpath//*[@id=""__next""]/div/div[3]/footer/div/span/div_SEL","//*[@data-secondary-navtabs=""true""]/li[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]/div[1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15em6we "")][4]_RELOC","xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li/div[2]/div/div[2]/div/ul/li[4]_SEL","//*[@data-secondary-navtabs=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-15cmq0k "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-lb3wsw "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-3fig1q "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" css-s4rq2k "")][1]_RELOC",class namecss-s4rq2k_SEL,"xpath//*[@id=""__next""]/div/div/div/header/nav/div/ul/li[3]/ul/li[5]/div[2]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" end6u7i2 "")]_RELOC",class namecss-1xa4ifi_SEL,"xpath//*[@id=""__next""]/div/div[2]/div[2]/div[4]/section/div/div[3]_SEL"
61,20220422195201,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
62,20220423205403,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
63,20220424225137,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
64,20220425194532,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
65,20220426170209,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
66,20220427005739,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
67,20220428214155,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
68,20220429130628,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
69,20220430110412,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
70,20220501131502,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
71,20220502183540,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
72,20220503063343,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
73,20220504202000,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
74,20220505020816,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
75,20220506162740,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
76,20220507164259,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
77,20220508104546,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
78,20220509010328,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
79,20220510155948,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
80,20220511044956,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
81,20220513233440,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
82,20220514232226,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
83,20220515092449,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
84,20220516223341,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
85,20220517223555,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
86,20220518215416,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
87,20220519024731,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
88,20220520155547,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
89,20220521233741,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
90,20220522210910,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
91,20220523210428,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
92,20220524215202,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,54,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
93,20220525233731,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
94,20220526232301,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
95,20220527233929,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
96,20220528185911,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
97,20220529144338,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
98,20220530220035,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
99,20220531232245,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
100,20220601124647,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
101,20220603235621,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
102,20220604165432,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
103,20220605224306,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
104,20220606230448,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
105,20220607205502,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
106,20220608195405,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
107,20220609221307,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
108,20220611211831,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
109,20220612041143,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
110,20220613175419,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
111,20220614115328,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,56,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
112,20220615230944,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
113,20220616142134,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
114,20220617220456,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
115,20220618184305,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
116,20220620025231,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
117,20220621233253,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
118,20220622182125,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
119,20220623193822,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
120,20220624183033,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
121,20220625234405,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
122,20220626043923,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
123,20220627131804,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
124,20220628213544,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
125,20220629195906,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
126,20220630053902,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
127,20220701130322,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
128,20220702090203,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
129,20220703132055,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
130,20220706030637,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
131,20220707161457,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
132,20220708223803,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
133,20220709201815,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
134,20220710152147,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
135,20220711191210,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,64,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
136,20220712144317,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
137,20220713182716,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
138,20220714051648,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
139,20220715185318,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
140,20220716205924,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
141,20220717223621,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
142,20220719221644,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
143,20220720203133,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,1,1,1,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
144,20220721194347,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
145,20220722233009,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
146,20220724224945,1,10,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,10,2,1,68,1,1,1,1,1,1,1,1,1,1,1,27,1,1,4,2,1,3,0,0,0,1,10,1,0,1,0,1,1,1,1,4,1,10,1,1,1,1
