,Timestamp,"//*[@onclick=""document.getElementById('hulushop').getElementsByClassName('modal--close')[0].click()""]_RELOC",class namebutton--cta_SEL,"xpath//*[@id=""hulushop""]/div[2]/div[2]/div/div[2]/div/div/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" Billboard__disclaimer "")]_RELOC",class nameBillboard__disclaimer_SEL,"xpath//*[@id=""__next""]/div/div/div/div[3]/div/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-section-container-single "")]/div[1]/div[2]_RELOC",class namefooter--row-section_SEL,"xpath//*[@id=""FooterLg""]/div/div/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature "")]/div[13]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet_default "")][1]_RELOC",class nameplan-feature__bullet_default_SEL,"xpath//*[@id=""plans""]/div/div[4]/div[13]/div[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-body__addon_container "")]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]_RELOC",class nameplan-feature__bullet_SEL,"xpath//*[@id=""plans""]/div/div[6]/div[2]/div[3]/div[2]/div_SEL","//*[@id=""legal-modal-masthead""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-dialog "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal--header "")][1]_RELOC",class namemodal--header_SEL,"xpath//*[@id=""legal-modal-masthead""]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" Masthead__container "")]_RELOC",class nameMasthead__container_SEL,"xpath//*[@id=""masthead""]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-body__addon_container "")]/div[3]_RELOC",class nameplan-feature-item_SEL,"xpath//*[@id=""plans""]/div/div[6]/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature-disclaimers "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-disclaimer__container "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-container__features-container "")][1]_RELOC",class nameplans-container__features-container_SEL,"xpath//*[@id=""plans""]/div/div[5]/div[2]/div_SEL","//*[@id=""bundle-modal""]_RELOC",class namemodal-wrapper_SEL,idbundle-modal_SEL,"xpath//*[@id=""bundle-modal""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature-disclaimers "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-disclaimer__container "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-container__features-container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-container__features-container__disclaimer "")][1]/span[1]_RELOC","xpath//*[@id=""plans""]/div/div[5]/div[2]/div/div/span_SEL","//*[@src=""/web/20220205224751im_/https://www.hulu.com/static/hitch/s3/attachments/ckllond4i0i9w1u7ghnu91j1b-bobsburgers-category-tile-294x450-1x.jpg""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" library__item-overlay "")][1]_RELOC",class namelibrary__item-overlay_SEL,"xpath//*[@id=""library""]/div[2]/div/div/button/div/img/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" TabButtons "")]_RELOC",class nameTabButtons_SEL,"xpath//*[@id=""SpotlightTabs""]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-body__addon_container "")]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet_default "")][1]_RELOC","xpath//*[@id=""plans""]/div/div[6]/div[2]/div[5]/div[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-head-column "")]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""plans""]/div/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-dialog__size-small "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal--body "")][1]/div[1]_RELOC","xpath//*[@id=""hulushop""]/div[2]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature "")]/div[14]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]_RELOC","xpath//*[@id=""plans""]/div/div[4]/div[14]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature "")]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__separator "")][2]_RELOC",class nameplan-feature__separator_SEL,"xpath//*[@id=""plans""]/div/div[4]/div[5]/div[5]_SEL","//*[@id=""entertainment-modal""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-backdrop "")][1]_RELOC",class namemodal-backdrop_SEL,"xpath//*[@id=""entertainment-modal""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-dialog__actions "")]_RELOC",class namemodal-dialog__actions_SEL,"xpath//*[@id=""hulushop""]/div[2]/div[2]/div/div[2]/div/div_SEL"
68,20220414235801,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,19,3,1,1,1,1,22,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,19,2,1,1,1
69,20220415234745,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
70,20220416215147,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
71,20220417230623,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
72,20220418232819,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
73,20220419235505,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
74,20220420234203,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
75,20220421235948,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
76,20220422232428,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
77,20220423234641,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
78,20220424233825,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
79,20220425235817,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
80,20220426235411,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
81,20220427225519,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
82,20220428232730,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
83,20220429235122,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
84,20220430234748,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
85,20220501233719,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
86,20220502225710,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
87,20220503234620,1,2,1,1,1,1,1,14,1,1,22,1,1,66,1,1,20,3,1,1,1,1,22,1,1,14,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,66,1,1,20,2,1,1,1
88,20220504225535,1,2,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
89,20220505234503,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
90,20220506234757,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
91,20220507233144,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
92,20220508233758,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
93,20220509235058,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
94,20220510231705,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
95,20220511231101,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
96,20220512235150,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
97,20220513233815,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
98,20220514224242,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
99,20220515235110,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
100,20220516235029,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
101,20220517235845,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
102,20220518232942,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
103,20220519233255,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
104,20220520232445,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,17,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
105,20220521234620,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,17,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
106,20220522235242,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,21,3,1,1,1,1,21,1,1,17,1,1,21,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,21,2,1,1,1
107,20220523233512,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,17,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
108,20220524215128,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,17,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
109,20220525225315,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,17,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
110,20220526233953,1,1,1,1,1,1,1,17,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,17,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
111,20220527234554,1,1,1,1,1,1,1,15,1,1,20,1,1,63,1,1,20,3,1,1,1,1,21,1,1,15,1,1,20,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,20,2,1,1,1
112,20220528234345,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
113,20220529232252,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
114,20220530232804,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
115,20220531232023,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
116,20220601224823,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
117,20220602231314,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
118,20220603233912,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
119,20220604233120,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
120,20220605231204,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
121,20220606235321,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,0,0,2,1,1,1,1,1,63,1,1,19,2,1,1,1
122,20220607235924,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
123,20220608234925,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,0,0,2,1,1,1,1,1,63,1,1,19,2,1,1,1
124,20220609221352,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
125,20220610225408,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
126,20220611233735,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
127,20220612225434,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,0,0,2,1,1,1,1,1,63,1,1,19,2,1,1,1
128,20220613235359,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
129,20220614235831,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
130,20220615230557,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
131,20220616232345,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
132,20220617235314,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
133,20220618232502,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
134,20220619233815,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
135,20220620234718,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
136,20220621220523,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
137,20220622215929,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
138,20220623235216,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
139,20220624232145,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
140,20220625222629,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
141,20220626235843,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
142,20220627233931,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
143,20220628235837,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
144,20220629233003,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
145,20220630235632,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
146,20220701225248,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
147,20220702224921,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
148,20220703213736,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
149,20220704232344,1,1,1,1,1,1,1,14,1,1,20,1,1,63,1,1,19,3,1,1,1,1,21,1,1,14,1,1,19,1,1,1,1,0,4,0,1,1,2,1,1,1,1,2,1,1,1,1,1,63,1,1,19,2,1,1,1
150,20220705234816,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
151,20220706221901,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
152,20220707222720,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
153,20220708221557,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
154,20220709212415,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
155,20220710232622,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
156,20220711231435,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
157,20220712230442,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
158,20220713205553,1,1,1,1,1,1,1,14,1,0,2,0,1,26,1,1,14,3,1,1,1,1,13,1,1,14,1,1,14,1,1,1,1,0,4,0,1,1,2,0,0,0,0,2,1,1,0,0,1,26,1,1,14,2,1,1,1
