,0
306,20220701170617
307,20220702174624
308,20220703181939
309,20220704184924
310,20220705193808
311,20220706195941
312,20220707205451
313,20220709113141
314,20220710094558
315,20220711141056
316,20220712184942
317,20220713120901
318,20220714030718
319,20220715135805
320,20220716182203
321,20220717142320
322,20220718060554
323,20220719213858
324,20220720175047
325,20220722170237
326,20220723192213
327,20220724223643
328,20220725214650
329,20220726131358
330,20220727233727
331,20220728142034
332,20220729164639
333,20220730181823
334,20220731184822
335,20220801224937
336,20220802233824
337,20220803040927
338,20220804130100
339,20220805202350
340,20220806051755
341,20220807145417
342,20220808021252
343,20220809065301
344,20220810034926
345,20220811041801
346,20220812211922
347,20220813084913
348,20220814150519
349,20220815102812
350,20220816114039
351,20220817113355
352,20220818212501
353,20220819155733
354,20220820152913
355,20220821162335
356,20220822211029
357,20220823191541
358,20220824203932
359,20220825225236
360,20220826230121
361,20220827231237
362,20220828232358
363,20220829230253
364,20220830223419
365,20220831225156
366,20220901233220
367,20220902234305
368,20220903235410
369,20220904021636
370,20220905191236
371,20220906031121
372,20220907040207
373,20220908172559
374,20220909031139
375,20220910053455
376,20220911053557
377,20220912203814
378,20220913061449
379,20220914064332
380,20220915182246
381,20220916092541
382,20220917065118
383,20220918073719
384,20220919213325
385,20220920011016
