,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-banner "")]_RELOC",class nametop-banner_SEL,xpath//[document]/body/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" navbar-nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown "")][3]_RELOC",class namedropdown_SEL,"xpath//*[@id=""bs-navbar""]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" merchants "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" stat-content "")][1]/p[1]_RELOC",xpath//[document]/body/div[5]/div/div[2]/div/div/div[2]/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" logo "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" logo-capt "")][1]_RELOC",class namelogo-capt_SEL,xpath//[document]/body/div[3]/div/div/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-link "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-md-6 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-md-6 "")][2]_RELOC",class namecol-md-6_SEL,xpath//[document]/body/div[6]/div/div/div/div/div[2]_SEL,"//*[@aria-labelledby=""dropdownMenu4""]/ul[1]/li[18]_RELOC","xpath//*[@id=""bs-navbar""]/ul/li[5]/div/ul/li[18]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" warehouse "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" stat-content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" stat-content-txt "")][1]_RELOC",class namestat-content-txt_SEL,xpath//[document]/body/div[5]/div/div[2]/div/div[4]/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" sr-only "")]_RELOC",class namesr-only_SEL,xpath//[document]/body/div[4]/div/div/div/span/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-link "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-md-6 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]_RELOC",class namerow_SEL,xpath//[document]/body/div[6]/div/div/div/div_SEL,"//*[@aria-labelledby=""dropdownMenu4""]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indent-menu "")][6]_RELOC",class nameindent-menu_SEL,"xpath//*[@id=""bs-navbar""]/ul/li[5]/div/ul/li[11]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" navigation "")]_RELOC",class namenavigation_SEL,xpath//[document]/body/div[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" navbar-nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown "")][2]_RELOC","xpath//*[@id=""bs-navbar""]/ul/li[3]_SEL","//*[@aria-labelledby=""dropdownMenu4""]/ul[1]/li[14]_RELOC","xpath//*[@id=""bs-navbar""]/ul/li[5]/div/ul/li[14]_SEL","//*[@aria-labelledby=""dropdownMenu4""]/ul[1]/li[8]_RELOC","xpath//*[@id=""bs-navbar""]/ul/li[5]/div/ul/li[8]_SEL","//*[@id=""wm-media-curtain""]_RELOC",idwm-media-curtain_SEL,"xpath//*[@id=""wm-media-curtain""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" warehouse "")][4]_RELOC",class namestat_SEL,xpath//[document]/body/div[5]/div/div[2]/div/div[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" collapsed "")]/span[4]_RELOC",class nameicon-bar_SEL,xpath//[document]/body/div[4]/div/div/div/span/span[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" warehouse "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" stat-content "")][1]_RELOC",class namestat-content_SEL,xpath//[document]/body/div[5]/div/div[2]/div/div[4]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-link "")]_RELOC",class namefooter-link_SEL,xpath//[document]/body/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" container-fluid "")]_RELOC",class namecontainer-fluid_SEL,xpath//[document]/body/div[7]/div_SEL
79,20211012055353,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
80,20211013043426,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
81,20211014042507,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
82,20211015011439,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
83,20211016014750,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
84,20211017212921,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
85,20211018161759,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
86,20211019002546,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
87,20211020175625,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
88,20211021144055,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
89,20211022174752,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
90,20211023083033,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
91,20211024031534,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
92,20211025070752,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
93,20211026190509,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
94,20211106115053,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
95,20211107082412,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
96,20211108081228,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
97,20211109051223,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
98,20211114151347,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
99,20211118004810,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
100,20211120051640,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
101,20211121190102,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
102,20211122083049,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
103,20211123054245,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
104,20211124014225,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
105,20211125052332,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
106,20211126043637,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
107,20211204110043,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
108,20211205005036,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
109,20211208061339,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
110,20211210035255,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
111,20211217160441,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
112,20211218015855,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
113,20211225143816,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
114,20211229233947,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
115,20220106140003,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
116,20220110182118,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
117,20220111130323,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
118,20220112043328,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
119,20220113090527,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
120,20220114072953,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
121,20220115163728,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
122,20220116110518,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
123,20220117061111,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
124,20220120072900,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
125,20220121115636,1,1,0,1,4,1,1,0,1,1,0,1,4,0,1,1,1,4,0,1,1,0,1,6,0,1,11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,3,0,1,4,0,1,1,0,1,1,0
