,Timestamp,"//*[@id=""videoListModal""]/div[1]/div[1]/div[1]_RELOC",class namemodal-body_SEL,"xpath//*[@id=""videoListModal""]/div/div/div_SEL","//*[@id=""navigation""]_RELOC",class namerow_SEL,idnavigation_SEL,"xpath//*[@id=""navigation""]_SEL","//*[@style=""display:none;""]/li[2]_RELOC","xpath//*[@id=""inb-list""]/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[7]_RELOC",class namedropdown_SEL,"xpath//*[@id=""primary_navigation""]/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[5]/div[1]_RELOC",class namecol-xs-6_SEL,"xpath//*[@id=""netbanking_popup_mob""]/div/div[5]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[2]/ul[1]/li[1]_RELOC","xpath//*[@id=""primary_navigation""]/li[2]/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[2]/div[1]_RELOC","xpath//*[@id=""netbanking_popup_mob""]/div/div[2]/div_SEL","//*[@id=""service_charge_detail""]/div[1]_RELOC",class namemodal-dialog_SEL,"xpath//*[@id=""service_charge_detail""]/div_SEL","//*[@id=""moreUsefulLinks_cont""]/div[3]/div[1]/ul[1]/li[1]_RELOC",class namelist-group-item_SEL,"xpath//*[@id=""moreUsefulLinks_cont""]/div[3]/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[10]/ul[1]/li[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""sub-menu""]/li/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[9]/div[1]_RELOC","xpath//*[@id=""netbanking_popup_mob""]/div/div[9]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[10]/a[1]/span[1]_RELOC",class namecaret_SEL,"xpath//*[@id=""primary_navigation""]/li[10]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[3]/ul[1]/li[4]_RELOC","xpath//*[@id=""primary_navigation""]/li[3]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" overlay-content "")]/div[1]/div[1]_RELOC","xpath//*[@id=""netbanking_popup_mob""]/div/div/div_SEL","//*[@id=""videoListModal""]_RELOC",idvideoListModal_SEL,class namemodal_SEL,"xpath//*[@id=""videoListModal""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" corp_section "")]/div[2]/p[1]_RELOC","xpath//*[@id=""banking""]/div[2]/div/div[2]/p_SEL","//*[@id=""myCarousel""]_RELOC",idmyCarousel_SEL,class namecarousel_SEL,"xpath//*[@id=""myCarousel""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" maintxt "")]/li[10]_RELOC","xpath//*[@id=""primary_navigation""]/li[10]_SEL","//*[@id=""wrapper""]/div[7]_RELOC","xpath//*[@id=""wrapper""]/div[7]_SEL","//*[@id=""moreUsefulLinks_cont""]/div[1]/div[1]/ul[1]/li[3]_RELOC","xpath//*[@id=""moreUsefulLinks_cont""]/div/div/ul/li[3]_SEL"
96,20220423230315,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
97,20220424230655,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
98,20220425002021,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
99,20220426002335,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
100,20220427011826,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
101,20220428145117,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
102,20220429022329,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
103,20220430025451,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
104,20220501125413,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
105,20220502041305,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
106,20220503045248,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
107,20220504052958,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
108,20220505202900,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
109,20220506234157,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
110,20220507051016,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
111,20220508054133,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
112,20220509060611,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
113,20220510061639,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
114,20220511064407,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
115,20220512162002,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
116,20220513080740,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
117,20220514195331,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
118,20220515084245,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
119,20220516092627,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
120,20220517073857,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
121,20220518081157,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
122,20220519150144,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
123,20220520153838,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
124,20220521100015,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
125,20220522104032,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
126,20220523085443,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
127,20220524092130,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
128,20220525093955,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
129,20220526103414,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
130,20220527152925,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
131,20220528120253,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
132,20220529121355,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,1,2,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
133,20220531181052,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
134,20220601190301,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
135,20220602193310,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
136,20220603203602,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
137,20220604204514,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
138,20220605205943,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
139,20220606213813,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
140,20220607214821,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
141,20220608201058,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
142,20220609213914,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
143,20220610211445,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
144,20220611214235,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
145,20220612221851,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
146,20220613230114,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
147,20220614233539,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
148,20220615234746,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
149,20220616220520,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
150,20220617223707,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
151,20220618225833,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
152,20220619231459,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
153,20220620232958,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
154,20220622000801,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
155,20220623001742,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
156,20220624163041,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
157,20220625231413,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
158,20220626020556,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
159,20220627022047,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
160,20220628023509,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
161,20220629031356,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
162,20220630032105,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
163,20220701160933,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
164,20220702044448,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
165,20220703045830,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
166,20220704051801,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
167,20220705055456,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
168,20220706060940,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
169,20220707064409,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
170,20220708232923,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
171,20220709081156,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
172,20220710083842,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
173,20220711091131,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
174,20220712093808,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
175,20220713101343,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
176,20220714110435,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
177,20220715203757,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
178,20220716144636,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
179,20220717160833,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
180,20220718171600,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
181,20220719173026,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
182,20220720074138,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
183,20220728231251,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
184,20220802082849,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
185,20220805085930,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
186,20220808080323,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
187,20220816093832,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
188,20220820194621,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
189,20220831025529,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
190,20220901232914,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
191,20220903142604,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
192,20220921021644,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
193,20220922020730,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
194,20220923194956,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
195,20220924053314,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
196,20220925024059,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
197,20220926013316,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
198,20220927131804,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
199,20220928014632,1,6,1,1,33,1,1,1,1,1,4,1,1,28,2,1,2,1,2,1,6,1,1,34,4,0,1,1,2,1,12,1,1,1,1,26,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4
