,Timestamp,"//*[@style=""padding-left:0px; background-image:url('//web.archive.org/web/20220313211304im_/https://d1.awsstatic.com/Digital Marketing/House/Hero/products/graviton/Site-Merch_Graviton_Hero-BG.c08843658599da121ca89584af6980ba96fabea2.png'); padding-right:0px;""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-carousel-item-inner"")][1]_RELOC",class namelb-carousel-item-inner_SEL,"xpath//*[@id=""aws-page-content""]/main/div/div[2]/div/div/div[4]/div_SEL","//*[@data-cards-id=""aws-products-databases""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" aws-directories-container-wrapper"")][1]_RELOC",class nameaws-directories-container-wrapper_SEL,"xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li[6]/div/div/div[3]_SEL","//*[@data-cards-id=""aws-products-containers""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m-cards-skl"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xb-grid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xbcol"")][1]_RELOC",class namelb-xbcol_SEL,"xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li[5]/div/div/div/div/div[4]_SEL","//*[@data-da-so-version=""homepage-builder-training-certification""]_RELOC",class namedata-attr-wrapper_SEL,"xpath//*[@id=""aws-page-content""]/main/div[3]/div[6]/div/div/div/ul[2]/li[2]/div/div[2]_SEL","//*[@data-ui-scope=""aws-products-containers""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-dropdown"")][1]_RELOC",class namelb-dropdown_SEL,"xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li[5]/div/div/div[2]/span/div/div_SEL","//*[@data-mbox=""en_footer-v3_addl-help""]_RELOC",class namelb-mbox_SEL,"xpath//*[@id=""aws-page-footer""]/div[3]/div/div[4]/div_SEL","//*[@style=""border-color:#1E2832;""]_RELOC",class namelb-border-bottom_SEL,"xpath//*[@id=""aws-page-content""]/main/div[3]/div[6]/div/div/div_SEL","//*[@style=""padding-top:0px; padding-left:0px; margin-bottom:0px; padding-right:0px;""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xb-grid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xbcol"")][3]_RELOC","xpath//*[@id=""aws-page-content""]/main/div[3]/div/div[6]/div/div[3]_SEL","//*[@data-da-so-version=""homepage-gimap""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-row"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-col"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-none-pad"")][1]_RELOC",class namelb-none-pad_SEL,"xpath//*[@id=""aws-page-content""]/main/div[3]/div[15]/div/div/div_SEL","//*[@data-da-placement=""ed3""]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-txt-bold"")][1]_RELOC",class namelb-txt-bold_SEL,"xpath//*[@id=""aws-page-content""]/main/div/div[5]/div/div/div[3]/div/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" m-nav-mobile-menu-group"")]/li[12]_RELOC","xpath//*[@id=""m-nav-trimdown""]/ul/li[12]_SEL","//*[@style=""background-color:#f2f4f4; margin-top:0px;""]//*[@style=""padding-bottom:0px; margin-bottom:0px;""]/div[1]/div[1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-valign-top"")][1]/div[1]_RELOC","xpath//*[@id=""aws-page-content""]/main/div[3]/div[8]/div/div/div[4]/div/div/a/figure/div_SEL","//*[@data-cards-id=""aws-products-featured""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m-cards-skl"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xb-grid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xbcol"")][1]_RELOC","xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li/div/div/div/div/div_SEL","//*[@data-da-so-version=""hp-pi-retail-cpg""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xb-grid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xbcol"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-border-p"")][1]_RELOC",class namelb-border-p_SEL,"xpath//*[@id=""aws-element-4240c1dc-1e4c-4b57-a3c4-b46f7da07122""]/ul[2]/li[14]/div/div/div/div[2]/div_SEL","//*[@data-value=""item.additionalFields.featuredRank-asc""]_RELOC",class namelb-dropdown-item_SEL,"xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li/div/div/div[2]/span/div/div/ul/li_SEL","//*[@style=""padding-top:0px; margin-top:0px;""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-col"")][1]_RELOC",class namelb-col_SEL,"xpath//*[@id=""aws-page-content""]/main/div[3]/div[16]/div/div/div[2]/div/div_SEL","//*[@data-cards-id=""aws-products-fe-mobile""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m-cards-no-items"")][1]_RELOC",class namem-cards-no-items_SEL,"xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li[7]/div/div/div[4]_SEL","//*[@id=""aws-element-4240c1dc-1e4c-4b57-a3c4-b46f7da07122""]_RELOC",idaws-element-4240c1dc-1e4c-4b57-a3c4-b46f7da07122_SEL,class namelb-tabs_SEL,"xpath//*[@id=""aws-element-4240c1dc-1e4c-4b57-a3c4-b46f7da07122""]_SEL","//*[@style=""background-color:#f2f4f4; margin-top:0px;""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-col"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-tiny-align-center"")][1]_RELOC",class namelb-tiny-align-center_SEL,"xpath//*[@id=""aws-page-content""]/main/div[3]/div[8]/div/div/div[2]_SEL","//*[@data-cards-id=""aws-products-compute""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" m-cards-skl"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xb-grid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lb-xbcol"")][1]/div[1]_RELOC",class namem-cards-skl-light_SEL,"xpath//*[@id=""aws-element-91a7093e-a542-40ed-b6db-35daff8ce344""]/ul[2]/li[4]/div/div/div/div/div[2]/div_SEL"
27,20220414234152,0,5,2,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,171,3,1,130,0,1,1,1,0,1,0,1,85,0,2,13,0,1,4,0,1,13,0,0,0,2,0,1,130,0,1,60,0
28,20220415180108,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,172,3,1,140,0,2,1,1,0,1,0,1,85,0,2,13,0,1,4,0,1,13,0,0,0,2,0,1,140,0,1,60,0
29,20220416203801,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,172,3,1,140,0,2,1,1,0,1,0,1,85,0,2,13,0,1,4,0,1,13,0,0,0,2,0,1,140,0,1,60,0
30,20220417185345,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,172,3,1,140,0,2,1,1,0,1,0,1,85,0,2,13,0,1,4,0,1,13,0,0,0,2,0,1,140,0,1,60,0
31,20220418230603,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
32,20220419225359,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
33,20220420203608,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
34,20220421221000,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
35,20220422231952,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
36,20220423235917,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
37,20220424232231,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
38,20220425235443,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
39,20220429235441,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
40,20220430230148,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
41,20220503225257,0,5,2,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,165,2,1,121,0,1,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,121,0,1,60,0
42,20220505231153,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
43,20220506233850,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
44,20220507232842,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
45,20220509231314,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
46,20220510235517,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
47,20220511230723,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
48,20220512220351,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
49,20220513233617,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
50,20220514235933,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
51,20220515230300,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
52,20220516234632,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
53,20220517235755,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
54,20220518221112,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
55,20220519225323,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
56,20220520232400,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
57,20220521233939,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
58,20220522235141,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
59,20220523213138,0,11,1,1,13,0,1,170,0,1,27,0,1,13,0,1,11,1,1,1,0,1,1,1,166,2,1,131,0,2,1,0,0,1,0,1,81,0,2,13,0,1,4,2,1,13,0,0,0,2,0,0,131,0,1,60,0
